make,model,series,available_in_IT,display_name,slug
Nissan,Altima,,True,Nissan Altima,nissan-altima
Nissan,Ariya,,True,Nissan Ariya,nissan-ariya
Nissan,Armada,,True,Nissan Armada,nissan-armada
Nissan,Frontier Crew Cab,,True,Nissan Frontier Crew Cab,nissan-frontier-crew-cab
Nissan,Frontier King Cab,,True,Nissan Frontier King Cab,nissan-frontier-king-cab
Nissan,Frontier Regular Cab,,True,Nissan Frontier Regular Cab,nissan-frontier-regular-cab
Nissan,GT-R,,True,Nissan GT-R,nissan-gt-r
Nissan,JUKE,,True,Nissan JUKE,nissan-juke-1049
Nissan,Kicks,,True,Nissan Kicks,nissan-kicks
Nissan,King Cab,,True,Nissan King Cab,nissan-king-cab
Nissan,LEAF,,True,Nissan LEAF,nissan-leaf-1052
Nissan,Maxima,,True,Nissan Maxima,nissan-maxima
Nissan,Murano,,True,Nissan Murano,nissan-murano
Nissan,NV1500 Cargo,,True,Nissan NV1500 Cargo,nissan-nv1500-cargo
Nissan,NV200,,True,Nissan NV200,nissan-nv200
Nissan,NV200 Taxi,,True,Nissan NV200 Taxi,nissan-nv200-taxi
Nissan,NV2500 HD Cargo,,True,Nissan NV2500 HD Cargo,nissan-nv2500-hd-cargo
Nissan,NV3500 HD Cargo,,True,Nissan NV3500 HD Cargo,nissan-nv3500-hd-cargo
Nissan,NV3500 HD Passenger,,True,Nissan NV3500 HD Passenger,nissan-nv3500-hd-passenger
Nissan,Pathfinder,,True,Nissan Pathfinder,nissan-pathfinder
Nissan,Pathfinder Armada,,True,Nissan Pathfinder Armada,nissan-pathfinder-armada
Nissan,Quest,,True,Nissan Quest,nissan-quest
Nissan,Rogue,,True,Nissan Rogue,nissan-rogue
Nissan,Rogue Select,,True,Nissan Rogue Select,nissan-rogue-select
Nissan,Rogue Sport,,True,Nissan Rogue Sport,nissan-rogue-sport
Nissan,Sentra,,True,Nissan Sentra,nissan-sentra
Nissan,Stanza,,True,Nissan Stanza,nissan-stanza
Nissan,TITAN Single Cab,,True,Nissan TITAN Single Cab,nissan-titan-single-cab
Nissan,TITAN XD Crew Cab,,True,Nissan TITAN XD Crew Cab,nissan-titan-xd-crew-cab
Nissan,TITAN XD King Cab,,True,Nissan TITAN XD King Cab,nissan-titan-xd-king-cab
Nissan,TITAN XD Single Cab,,True,Nissan TITAN XD Single Cab,nissan-titan-xd-single-cab
Nissan,Titan Crew Cab,,True,Nissan Titan Crew Cab,nissan-titan-crew-cab
Nissan,Titan King Cab,,True,Nissan Titan King Cab,nissan-titan-king-cab
Nissan,Versa,,True,Nissan Versa,nissan-versa
Nissan,Versa Note,,True,Nissan Versa Note,nissan-versa-note
Nissan,Xterra,,True,Nissan Xterra,nissan-xterra
Nissan,Z,,True,Nissan Z,nissan-z
Nissan,cube,,True,Nissan cube,nissan-cube-1079
Oldsmobile,88,,True,Oldsmobile 88,oldsmobile-88
Oldsmobile,98,,True,Oldsmobile 98,oldsmobile-98
Oldsmobile,Achieva,,True,Oldsmobile Achieva,oldsmobile-achieva
Oldsmobile,Alero,,True,Oldsmobile Alero,oldsmobile-alero
Oldsmobile,Aurora,,True,Oldsmobile Aurora,oldsmobile-aurora
Oldsmobile,Bravada,,True,Oldsmobile Bravada,oldsmobile-bravada
Oldsmobile,Ciera,,True,Oldsmobile Ciera,oldsmobile-ciera
Oldsmobile,Custom Cruiser,,True,Oldsmobile Custom Cruiser,oldsmobile-custom-cruiser
Oldsmobile,Cutlass,,True,Oldsmobile Cutlass,oldsmobile-cutlass
Oldsmobile,Cutlass Ciera,,True,Oldsmobile Cutlass Ciera,oldsmobile-cutlass-ciera
Oldsmobile,Cutlass Cruiser,,True,Oldsmobile Cutlass Cruiser,oldsmobile-cutlass-cruiser
Oldsmobile,Cutlass Supreme,,True,Oldsmobile Cutlass Supreme,oldsmobile-cutlass-supreme
Oldsmobile,Intrigue,,True,Oldsmobile Intrigue,oldsmobile-intrigue
Oldsmobile,LSS,,True,Oldsmobile LSS,oldsmobile-lss
Oldsmobile,Regency,,True,Oldsmobile Regency,oldsmobile-regency
Oldsmobile,Silhouette,,True,Oldsmobile Silhouette,oldsmobile-silhouette
Oldsmobile,Toronado,,True,Oldsmobile Toronado,oldsmobile-toronado
Panoz,Esperante,,True,Panoz Esperante,panoz-esperante
Plymouth,Acclaim,,True,Plymouth Acclaim,plymouth-acclaim
Plymouth,Breeze,,True,Plymouth Breeze,plymouth-breeze
Plymouth,Colt Vista,,True,Plymouth Colt Vista,plymouth-colt-vista
Plymouth,Laser,,True,Plymouth Laser,plymouth-laser
Plymouth,Sundance,,True,Plymouth Sundance,plymouth-sundance
Polestar,1,,True,Polestar 1,polestar-1
Polestar,2,,True,Polestar 2,polestar-2
Polestar,5,,True,Polestar 5,polestar-5
Pontiac,Aztek,,True,Pontiac Aztek,pontiac-aztek
Pontiac,Bonneville,,True,Pontiac Bonneville,pontiac-bonneville
Pontiac,Firebird,,True,Pontiac Firebird,pontiac-firebird
Pontiac,G3,,True,Pontiac G3,pontiac-g3
Pontiac,G5,,True,Pontiac G5,pontiac-g5
Pontiac,G6,,True,Pontiac G6,pontiac-g6
Pontiac,G6 (2009.5),,True,Pontiac G6 (2009.5),pontiac-g6-(2009.5)
Pontiac,G8,,True,Pontiac G8,pontiac-g8
Pontiac,GTO,,True,Pontiac GTO,pontiac-gto
Pontiac,Grand Am,,True,Pontiac Grand Am,pontiac-grand-am-1115
Pontiac,Grand Prix,,True,Pontiac Grand Prix,pontiac-grand-prix-1116
Pontiac,LeMans,,True,Pontiac LeMans,pontiac-lemans
Pontiac,Montana,,True,Pontiac Montana,pontiac-montana
Pontiac,Montana SV6,,True,Pontiac Montana SV6,pontiac-montana-sv6
Pontiac,Solstice,,True,Pontiac Solstice,pontiac-solstice
Pontiac,Sunbird,,True,Pontiac Sunbird,pontiac-sunbird
Pontiac,Sunfire,,True,Pontiac Sunfire,pontiac-sunfire
Pontiac,Torrent,,True,Pontiac Torrent,pontiac-torrent
Pontiac,Trans Sport,,True,Pontiac Trans Sport,pontiac-trans-sport
Pontiac,Vibe,,True,Pontiac Vibe,pontiac-vibe
Porsche,718 Boxster,,True,Porsche 718 Boxster,porsche-718-boxster
Porsche,718 Cayman,,True,Porsche 718 Cayman,porsche-718-cayman
Porsche,718 Spyder,,True,Porsche 718 Spyder,porsche-718-spyder
Porsche,911,,True,Porsche 911,porsche-911
Porsche,928,,True,Porsche 928,porsche-928
Porsche,968,,True,Porsche 968,porsche-968
Porsche,Boxster,,True,Porsche Boxster,porsche-boxster
Porsche,Carrera GT,,True,Porsche Carrera GT,porsche-carrera-gt
Porsche,Cayenne,,True,Porsche Cayenne,porsche-cayenne
Porsche,Cayenne Coupe,,True,Porsche Cayenne Coupe,porsche-cayenne-coupe
Porsche,Cayman,,True,Porsche Cayman,porsche-cayman
Porsche,Macan,,True,Porsche Macan,porsche-macan
Porsche,Panamera,,True,Porsche Panamera,porsche-panamera
Porsche,Taycan,,True,Porsche Taycan,porsche-taycan
Porsche,Taycan Cross Turismo,,True,Porsche Taycan Cross Turismo,porsche-taycan-cross-turismo
Ram,1500 Classic Crew Cab,,True,Ram 1500 Classic Crew Cab,ram-1500-classic-crew-cab
Ram,1500 Classic Quad Cab,,True,Ram 1500 Classic Quad Cab,ram-1500-classic-quad-cab
Ram,1500 Classic Regular Cab,,True,Ram 1500 Classic Regular Cab,ram-1500-classic-regular-cab
Ram,1500 Crew Cab,,True,Ram 1500 Crew Cab,ram-1500-crew-cab
Ram,1500 Quad Cab,,True,Ram 1500 Quad Cab,ram-1500-quad-cab
Ram,2500 Mega Cab,,True,Ram 2500 Mega Cab,ram-2500-mega-cab
Ram,3500 Mega Cab,,True,Ram 3500 Mega Cab,ram-3500-mega-cab
Ram,C/V,,True,Ram C/V,ram-c/v
Ram,C/V Tradesman,,True,Ram C/V Tradesman,ram-c/v-tradesman
Ram,ProMaster 1500 Cargo,,True,Ram ProMaster 1500 Cargo,ram-promaster-1500-cargo
Ram,ProMaster 2500 Cargo,,True,Ram ProMaster 2500 Cargo,ram-promaster-2500-cargo
Ram,ProMaster 3500 Cargo,,True,Ram ProMaster 3500 Cargo,ram-promaster-3500-cargo
Ram,ProMaster Cargo Van,,True,Ram ProMaster Cargo Van,ram-promaster-cargo-van
Ram,ProMaster City,,True,Ram ProMaster City,ram-promaster-city
Ram,ProMaster Window Van,,True,Ram ProMaster Window Van,ram-promaster-window-van
Rivian,R1S,,True,Rivian R1S,rivian-r1s
Rivian,R1T,,True,Rivian R1T,rivian-r1t
Rolls-Royce,Cullinan,,True,Rolls-Royce Cullinan,rolls-royce-cullinan
Rolls-Royce,Dawn,,True,Rolls-Royce Dawn,rolls-royce-dawn
Rolls-Royce,Ghost,,True,Rolls-Royce Ghost,rolls-royce-ghost
Rolls-Royce,Phantom,,True,Rolls-Royce Phantom,rolls-royce-phantom
Rolls-Royce,Wraith,,True,Rolls-Royce Wraith,rolls-royce-wraith
Saab,9-2X,,True,Saab 9-2X,saab-9-2x
Saab,9-3,,True,Saab 9-3,saab-9-3
Saab,9-4X,,True,Saab 9-4X,saab-9-4x
Saab,9-5,,True,Saab 9-5,saab-9-5
Saab,9-7X,,True,Saab 9-7X,saab-9-7x
Saab,900,,True,Saab 900,saab-900
Saab,9000,,True,Saab 9000,saab-9000
Saturn,Astra,,True,Saturn Astra,saturn-astra
Saturn,Aura,,True,Saturn Aura,saturn-aura
Saturn,Ion,,True,Saturn Ion,saturn-ion
Saturn,L-Series,,True,Saturn L-Series,saturn-l-series
Saturn,Outlook,,True,Saturn Outlook,saturn-outlook
Saturn,Relay,,True,Saturn Relay,saturn-relay
Saturn,S-Series,,True,Saturn S-Series,saturn-s-series
Saturn,SKY,,True,Saturn SKY,saturn-sky
Saturn,VUE,,True,Saturn VUE,saturn-vue
Scion,FR-S,,True,Scion FR-S,scion-fr-s
Scion,iA,,True,Scion iA,scion-ia
Scion,iM,,True,Scion iM,scion-im
Scion,iQ,,True,Scion iQ,scion-iq
Scion,tC,,True,Scion tC,scion-tc
Scion,xA,,True,Scion xA,scion-xa
Scion,xB,,True,Scion xB,scion-xb
Scion,xD,,True,Scion xD,scion-xd
Subaru,Ascent,,True,Subaru Ascent,subaru-ascent
Subaru,B9 Tribeca,,True,Subaru B9 Tribeca,subaru-b9-tribeca
Subaru,BRZ,,True,Subaru BRZ,subaru-brz
Subaru,Baja,,True,Subaru Baja,subaru-baja
Subaru,Crosstrek,,True,Subaru Crosstrek,subaru-crosstrek
Subaru,Forester,,True,Subaru Forester,subaru-forester
Subaru,Impreza,,True,Subaru Impreza,subaru-impreza
Subaru,Justy,,True,Subaru Justy,subaru-justy
Subaru,Legacy,,True,Subaru Legacy,subaru-legacy
Subaru,Loyale,,True,Subaru Loyale,subaru-loyale
Subaru,Outback,,True,Subaru Outback,subaru-outback
Subaru,SVX,,True,Subaru SVX,subaru-svx
Subaru,Solterra,,True,Subaru Solterra,subaru-solterra
Subaru,Tribeca,,True,Subaru Tribeca,subaru-tribeca
Subaru,WRX,,True,Subaru WRX,subaru-wrx
Subaru,XV Crosstrek,,True,Subaru XV Crosstrek,subaru-xv-crosstrek
Suzuki,Aerio,,True,Suzuki Aerio,suzuki-aerio
Suzuki,Equator Crew Cab,,True,Suzuki Equator Crew Cab,suzuki-equator-crew-cab
Suzuki,Equator Extended Cab,,True,Suzuki Equator Extended Cab,suzuki-equator-extended-cab
Suzuki,Esteem,,True,Suzuki Esteem,suzuki-esteem
Suzuki,Forenza,,True,Suzuki Forenza,suzuki-forenza
Suzuki,Grand Vitara,,True,Suzuki Grand Vitara,suzuki-grand-vitara
Suzuki,Kizashi,,True,Suzuki Kizashi,suzuki-kizashi
Suzuki,Reno,,True,Suzuki Reno,suzuki-reno
Suzuki,SX4,,True,Suzuki SX4,suzuki-sx4
Suzuki,Samurai,,True,Suzuki Samurai,suzuki-samurai
Suzuki,Sidekick,,True,Suzuki Sidekick,suzuki-sidekick
Suzuki,Swift,,True,Suzuki Swift,suzuki-swift
Suzuki,Verona,,True,Suzuki Verona,suzuki-verona
Suzuki,Vitara,,True,Suzuki Vitara,suzuki-vitara
Suzuki,X-90,,True,Suzuki X-90,suzuki-x-90
Suzuki,XL-7,,True,Suzuki XL-7,suzuki-xl-7
Suzuki,XL7,,True,Suzuki XL7,suzuki-xl7
Tesla,Cybertruck,,True,Tesla Cybertruck,tesla-cybertruck
Tesla,Model 3,,True,Tesla Model 3,tesla-model-3
Tesla,Model S,,True,Tesla Model S,tesla-model-s
Tesla,Model X,,True,Tesla Model X,tesla-model-x
Tesla,Model Y,,True,Tesla Model Y,tesla-model-y
Toyota,4Runner,,True,Toyota 4Runner,toyota-4runner
Toyota,86,,True,Toyota 86,toyota-86
Toyota,Avalon,,True,Toyota Avalon,toyota-avalon
Toyota,Avalon Hybrid,,True,Toyota Avalon Hybrid,toyota-avalon-hybrid
Toyota,C-HR,,True,Toyota C-HR,toyota-c-hr
Toyota,Camry,,True,Toyota Camry,toyota-camry
Toyota,Camry Hybrid,,True,Toyota Camry Hybrid,toyota-camry-hybrid
Toyota,Celica,,True,Toyota Celica,toyota-celica
Toyota,Corolla,,True,Toyota Corolla,toyota-corolla
Toyota,Corolla Cross,,True,Toyota Corolla Cross,toyota-corolla-cross
Toyota,Corolla Cross Hybrid,,True,Toyota Corolla Cross Hybrid,toyota-corolla-cross-hybrid
Toyota,Corolla Hatchback,,True,Toyota Corolla Hatchback,toyota-corolla-hatchback
Toyota,Corolla Hybrid,,True,Toyota Corolla Hybrid,toyota-corolla-hybrid
Toyota,Corolla iM,,True,Toyota Corolla iM,toyota-corolla-im
Toyota,Cressida,,True,Toyota Cressida,toyota-cressida
Toyota,Echo,,True,Toyota Echo,toyota-echo
Toyota,FJ Cruiser,,True,Toyota FJ Cruiser,toyota-fj-cruiser
Toyota,GR Supra,,True,Toyota GR Supra,toyota-gr-supra
Toyota,GR86,,True,Toyota GR86,toyota-gr86
Toyota,Highlander,,True,Toyota Highlander,toyota-highlander
Toyota,Highlander Hybrid,,True,Toyota Highlander Hybrid,toyota-highlander-hybrid
Toyota,Land Cruiser,,True,Toyota Land Cruiser,toyota-land-cruiser
Toyota,MR2,,True,Toyota MR2,toyota-mr2
Toyota,Matrix,,True,Toyota Matrix,toyota-matrix
Toyota,Mirai,,True,Toyota Mirai,toyota-mirai
Toyota,Paseo,,True,Toyota Paseo,toyota-paseo
Toyota,Previa,,True,Toyota Previa,toyota-previa
Toyota,Prius,,True,Toyota Prius,toyota-prius
Toyota,Prius Plug-in Hybrid,,True,Toyota Prius Plug-in Hybrid,toyota-prius-plug-in-hybrid
Toyota,Prius Prime,,True,Toyota Prius Prime,toyota-prius-prime
Toyota,Prius c,,True,Toyota Prius c,toyota-prius-c
Toyota,Prius v,,True,Toyota Prius v,toyota-prius-v
Toyota,RAV4,,True,Toyota RAV4,toyota-rav4
Toyota,RAV4 Hybrid,,True,Toyota RAV4 Hybrid,toyota-rav4-hybrid
Toyota,RAV4 Prime,,True,Toyota RAV4 Prime,toyota-rav4-prime
Toyota,Sequoia,,True,Toyota Sequoia,toyota-sequoia
Toyota,Sienna,,True,Toyota Sienna,toyota-sienna
Toyota,Solara,,True,Toyota Solara,toyota-solara
Toyota,Supra,,True,Toyota Supra,toyota-supra
Toyota,T100 Regular Cab,,True,Toyota T100 Regular Cab,toyota-t100-regular-cab
Toyota,T100 Xtracab,,True,Toyota T100 Xtracab,toyota-t100-xtracab
Toyota,Tacoma Access Cab,,True,Toyota Tacoma Access Cab,toyota-tacoma-access-cab
Toyota,Tacoma Double Cab,,True,Toyota Tacoma Double Cab,toyota-tacoma-double-cab
Toyota,Tacoma Regular Cab,,True,Toyota Tacoma Regular Cab,toyota-tacoma-regular-cab
Toyota,Tacoma Xtracab,,True,Toyota Tacoma Xtracab,toyota-tacoma-xtracab
Toyota,Tercel,,True,Toyota Tercel,toyota-tercel
Toyota,Tundra Access Cab,,True,Toyota Tundra Access Cab,toyota-tundra-access-cab
Toyota,Tundra CrewMax,,True,Toyota Tundra CrewMax,toyota-tundra-crewmax
Toyota,Tundra Double Cab,,True,Toyota Tundra Double Cab,toyota-tundra-double-cab
Toyota,Tundra Hybrid CrewMax,,True,Toyota Tundra Hybrid CrewMax,toyota-tundra-hybrid-crewmax
Toyota,Tundra Regular Cab,,True,Toyota Tundra Regular Cab,toyota-tundra-regular-cab
Toyota,Venza,,True,Toyota Venza,toyota-venza
Toyota,Xtra Cab,,True,Toyota Xtra Cab,toyota-xtra-cab
Toyota,Yaris,,True,Toyota Yaris,toyota-yaris
Toyota,Yaris Hatchback,,True,Toyota Yaris Hatchback,toyota-yaris-hatchback
Toyota,Yaris iA,,True,Toyota Yaris iA,toyota-yaris-ia
Toyota,bZ4X,,True,Toyota bZ4X,toyota-bz4x
VinFast,VF 8,,True,VinFast VF 8,vinfast-vf-8
VinFast,VF 9,,True,VinFast VF 9,vinfast-vf-9
Volkswagen,Arteon,,True,Volkswagen Arteon,volkswagen-arteon
Volkswagen,Atlas,,True,Volkswagen Atlas,volkswagen-atlas
Volkswagen,Atlas Cross Sport,,True,Volkswagen Atlas Cross Sport,volkswagen-atlas-cross-sport
Volkswagen,Beetle,,True,Volkswagen Beetle,volkswagen-beetle
Volkswagen,CC,,True,Volkswagen CC,volkswagen-cc
Volkswagen,Cabrio,,True,Volkswagen Cabrio,volkswagen-cabrio
Volkswagen,Cabrio (New),,True,Volkswagen Cabrio (New),volkswagen-cabrio-(new)
Volkswagen,Corrado,,True,Volkswagen Corrado,volkswagen-corrado
Volkswagen,Eos,,True,Volkswagen Eos,volkswagen-eos
Volkswagen,Eurovan,,True,Volkswagen Eurovan,volkswagen-eurovan
Volkswagen,Fox,,True,Volkswagen Fox,volkswagen-fox
Volkswagen,GLI,,True,Volkswagen GLI,volkswagen-gli
Volkswagen,GTI,,True,Volkswagen GTI,volkswagen-gti
Volkswagen,GTI (New),,True,Volkswagen GTI (New),volkswagen-gti-(new)
Volkswagen,Golf,,True,Volkswagen Golf,volkswagen-golf
Volkswagen,Golf (New),,True,Volkswagen Golf (New),volkswagen-golf-(new)
Volkswagen,Golf Alltrack,,True,Volkswagen Golf Alltrack,volkswagen-golf-alltrack
Volkswagen,Golf GTI,,True,Volkswagen Golf GTI,volkswagen-golf-gti
Volkswagen,Golf III,,True,Volkswagen Golf III,volkswagen-golf-iii
Volkswagen,Golf R,,True,Volkswagen Golf R,volkswagen-golf-r
Volkswagen,Golf SportWagen,,True,Volkswagen Golf SportWagen,volkswagen-golf-sportwagen
Volkswagen,ID.4,,True,Volkswagen ID.4,volkswagen-id.4
Volkswagen,ID.Buzz,,True,Volkswagen ID.Buzz,volkswagen-id.buzz
Volkswagen,Jetta,,True,Volkswagen Jetta,volkswagen-jetta
Volkswagen,Jetta (New),,True,Volkswagen Jetta (New),volkswagen-jetta-(new)
Volkswagen,Jetta GLI,,True,Volkswagen Jetta GLI,volkswagen-jetta-gli
Volkswagen,Jetta III,,True,Volkswagen Jetta III,volkswagen-jetta-iii
Volkswagen,Jetta SportWagen,,True,Volkswagen Jetta SportWagen,volkswagen-jetta-sportwagen
Volkswagen,New Beetle,,True,Volkswagen New Beetle,volkswagen-new-beetle
Volkswagen,Passat,,True,Volkswagen Passat,volkswagen-passat
Volkswagen,Passat (New),,True,Volkswagen Passat (New),volkswagen-passat-(new)
Volkswagen,Phaeton,,True,Volkswagen Phaeton,volkswagen-phaeton
Volkswagen,R32,,True,Volkswagen R32,volkswagen-r32
Volkswagen,Rabbit,,True,Volkswagen Rabbit,volkswagen-rabbit
Volkswagen,Routan,,True,Volkswagen Routan,volkswagen-routan
Volkswagen,Taos,,True,Volkswagen Taos,volkswagen-taos
Volkswagen,Tiguan,,True,Volkswagen Tiguan,volkswagen-tiguan
Volkswagen,Tiguan Limited,,True,Volkswagen Tiguan Limited,volkswagen-tiguan-limited
Volkswagen,Touareg,,True,Volkswagen Touareg,volkswagen-touareg
Volkswagen,Touareg 2,,True,Volkswagen Touareg 2,volkswagen-touareg-2
Volkswagen,e-Golf,,True,Volkswagen e-Golf,volkswagen-e-golf
Volvo,240,,True,Volvo 240,volvo-240
Volvo,740,,True,Volvo 740,volvo-740
Volvo,850,,True,Volvo 850,volvo-850
Volvo,940,,True,Volvo 940,volvo-940
Volvo,960,,True,Volvo 960,volvo-960
Volvo,C30,,True,Volvo C30,volvo-c30
Volvo,C40 Recharge,,True,Volvo C40 Recharge,volvo-c40-recharge
Volvo,C70,,True,Volvo C70,volvo-c70
Volvo,S40,,True,Volvo S40,volvo-s40
Volvo,S40 (New),,True,Volvo S40 (New),volvo-s40-(new)
Volvo,S60,,True,Volvo S60,volvo-s60
Volvo,S70,,True,Volvo S70,volvo-s70
Volvo,S80,,True,Volvo S80,volvo-s80
Volvo,S90,,True,Volvo S90,volvo-s90
Volvo,V40,,True,Volvo V40,volvo-v40
Volvo,V50,,True,Volvo V50,volvo-v50
Volvo,V60,,True,Volvo V60,volvo-v60
Volvo,V70,,True,Volvo V70,volvo-v70
Volvo,V90,,True,Volvo V90,volvo-v90
Volvo,XC40,,True,Volvo XC40,volvo-xc40
Volvo,XC40 Recharge,,True,Volvo XC40 Recharge,volvo-xc40-recharge
Volvo,XC60,,True,Volvo XC60,volvo-xc60
Volvo,XC70,,True,Volvo XC70,volvo-xc70
Volvo,XC90,,True,Volvo XC90,volvo-xc90
smart,fortwo,,True,smart fortwo,smart-fortwo-1349
smart,fortwo EQ cabrio,,True,smart fortwo EQ cabrio,smart-fortwo-eq-cabrio
smart,fortwo EQ coupe,,True,smart fortwo EQ coupe,smart-fortwo-eq-coupe
smart,fortwo cabrio,,True,smart fortwo cabrio,smart-fortwo-cabrio
smart,fortwo electric drive,,True,smart fortwo electric drive,smart-fortwo-electric-drive
smart,fortwo electric drive cabrio,,True,smart fortwo electric drive cabrio,smart-fortwo-electric-drive-cabrio
Abarth,500C,,True,Abarth 500C,abarth-500c
Abarth,595,,True,Abarth 595,abarth-595
Abarth,595C,,True,Abarth 595C,abarth-595c
Abarth,595 Competizione,,True,Abarth 595 Competizione,abarth-595-competizione
Abarth,595 Turismo,,True,Abarth 595 Turismo,abarth-595-turismo
Abarth,695,,True,Abarth 695,abarth-695
Abarth,695C,,True,Abarth 695C,abarth-695c
Abarth,Grande Punto,,True,Abarth Grande Punto,abarth-grande-punto
Abarth,Punto Evo,,True,Abarth Punto Evo,abarth-punto-evo
Abarth,Other,,True,Abarth Other,abarth-other
Aixam,City,,True,Aixam City,aixam-city
Aixam,Crossline,,True,Aixam Crossline,aixam-crossline
Aixam,Roadline,,True,Aixam Roadline,aixam-roadline
Aixam,Scouty R,,True,Aixam Scouty R,aixam-scouty-r
Alfa Romeo,8C,,True,Alfa Romeo 8C,alfa-romeo-8c
Alfa Romeo,Alfa 145,,True,Alfa Romeo Alfa 145,alfa-romeo-alfa-145
Alfa Romeo,Alfa 146,,True,Alfa Romeo Alfa 146,alfa-romeo-alfa-146
Alfa Romeo,Alfa 147,,True,Alfa Romeo Alfa 147,alfa-romeo-alfa-147
Alfa Romeo,Alfa 155,,True,Alfa Romeo Alfa 155,alfa-romeo-alfa-155
Alfa Romeo,Alfa 156,,True,Alfa Romeo Alfa 156,alfa-romeo-alfa-156
Alfa Romeo,Alfa 159,,True,Alfa Romeo Alfa 159,alfa-romeo-alfa-159
Alfa Romeo,Alfa 164,,True,Alfa Romeo Alfa 164,alfa-romeo-alfa-164
Alfa Romeo,Alfa 166,,True,Alfa Romeo Alfa 166,alfa-romeo-alfa-166
Alfa Romeo,Alfa 33,,True,Alfa Romeo Alfa 33,alfa-romeo-alfa-33
Alfa Romeo,Alfa 75,,True,Alfa Romeo Alfa 75,alfa-romeo-alfa-75
Alfa Romeo,Alfa 90,,True,Alfa Romeo Alfa 90,alfa-romeo-alfa-90
Alfa Romeo,Alfasud,,True,Alfa Romeo Alfasud,alfa-romeo-alfasud
Alfa Romeo,Alfetta,,True,Alfa Romeo Alfetta,alfa-romeo-alfetta
Alfa Romeo,Brera,,True,Alfa Romeo Brera,alfa-romeo-brera
Alfa Romeo,Crosswagon,,True,Alfa Romeo Crosswagon,alfa-romeo-crosswagon
Alfa Romeo,Giulietta,,True,Alfa Romeo Giulietta,alfa-romeo-giulietta
Alfa Romeo,GTV,,True,Alfa Romeo GTV,alfa-romeo-gtv
Alfa Romeo,Junior,,True,Alfa Romeo Junior,alfa-romeo-junior
Alfa Romeo,MiTo,,True,Alfa Romeo MiTo,alfa-romeo-mito
Alfa Romeo,Sprint,,True,Alfa Romeo Sprint,alfa-romeo-sprint
ALPINA,B10,,True,ALPINA B10,alpina-b10
ALPINA,B12,,True,ALPINA B12,alpina-b12
ALPINA,B3,,True,ALPINA B3,alpina-b3
ALPINA,B4,,True,ALPINA B4,alpina-b4
ALPINA,B5,,True,ALPINA B5,alpina-b5
ALPINA,B6,,True,ALPINA B6,alpina-b6
ALPINA,B7,,True,ALPINA B7,alpina-b7
ALPINA,B8,,True,ALPINA B8,alpina-b8
ALPINA,D10,,True,ALPINA D10,alpina-d10
ALPINA,D3,,True,ALPINA D3,alpina-d3
ALPINA,D4,,True,ALPINA D4,alpina-d4
ALPINA,D5,,True,ALPINA D5,alpina-d5
ALPINA,Roadster S,,True,ALPINA Roadster S,alpina-roadster-s
ALPINA,XD3,,True,ALPINA XD3,alpina-xd3
ALPINA,XD4,,True,ALPINA XD4,alpina-xd4
Asia Motors,Rocsta,,True,Asia Motors Rocsta,asia-motors-rocsta
Aston Martin,AR1,,True,Aston Martin AR1,aston-martin-ar1
Aston Martin,Cygnet,,True,Aston Martin Cygnet,aston-martin-cygnet
Aston Martin,DB,,True,Aston Martin DB,aston-martin-db
Aston Martin,DB7,,True,Aston Martin DB7,aston-martin-db7
Aston Martin,Lagonda,,True,Aston Martin Lagonda,aston-martin-lagonda
Aston Martin,V12 Vantage,,True,Aston Martin V12 Vantage,aston-martin-v12-vantage
Aston Martin,V8 Vantage,,True,Aston Martin V8 Vantage,aston-martin-v8-vantage
Audi,A1,,True,Audi A1,audi-a1
Audi,A2,,True,Audi A2,audi-a2
Audi,A4 Allroad,,True,Audi A4 Allroad,audi-a4-allroad-45
Audi,A6 Allroad,,True,Audi A6 Allroad,audi-a6-allroad-49
Audi,Coupé,,True,Audi Coupé,audi-coupé
Audi,Q1,,True,Audi Q1,audi-q1
Audi,Q2,,True,Audi Q2,audi-q2
Audi,quattro,,True,Audi quattro,audi-quattro-60
Audi,RS2,,True,Audi RS2,audi-rs2
Audi,RS3,,True,Audi RS3,audi-rs3
Audi,RS4,,True,Audi RS4,audi-rs4
Audi,RS5,,True,Audi RS5,audi-rs5
Audi,RS6,,True,Audi RS6,audi-rs6
Audi,RS7,,True,Audi RS7,audi-rs7
Audi,RSQ3,,True,Audi RSQ3,audi-rsq3
Audi,S1,,True,Audi S1,audi-s1
Audi,S2,,True,Audi S2,audi-s2
Audi,SQ2,,True,Audi SQ2,audi-sq2
Audi,TT,TT,True,Audi TT TT,audi-tt-tt
Audi,TT RS,TT,True,Audi TT TT RS,audi-tt-tt-rs
Audi,TTS,TT,True,Audi TT TTS,audi-tt-tts
Audi,V8,,True,Audi V8,audi-v8
Bentley,Continental,Continental,True,Bentley Continental Continental,bentley-continental-continental
Bentley,Continental Flying Spur,Continental,True,Bentley Continental Continental Flying Spur,bentley-continental-continental-flying-spur
Bentley,Continental GT,Continental,True,Bentley Continental Continental GT,bentley-continental-continental-gt
Bentley,Continental GTC,Continental,True,Bentley Continental Continental GTC,bentley-continental-continental-gtc
Bentley,Continental Supersports,Continental,True,Bentley Continental Continental Supersports,bentley-continental-continental-supersports
Bentley,Eight,,True,Bentley Eight,bentley-eight
